id_consumo;id_insumo;id_maquina;cantidad;fecha
7671;1203607;OR145;2750;1/12/2023
7672;1203608;MT118;2500;1/12/2023
7673;1200005;MA168;1;2/12/2023
7674;1200418;MA169;2000;2/12/2023
7675;1200500;MA011;2500;2/12/2023
7676;1200818;MA093;6;2/12/2023
7677;1200013;MA112;8;6/12/2023
7678;1200017;OR124;500;6/12/2023
7679;1200030;MA015;2;6/12/2023
7680;1200048;VA134;500;6/12/2023
7681;1200350;MA101;10;6/12/2023
7682;1201106;MA085;2;6/12/2023
7683;1201283;MA059;24;6/12/2023
7684;1202235;MA027;4;6/12/2023
7685;1202278;MA100;1;6/12/2023
7686;1202294;OR145;250;6/12/2023
7687;1202855;VA158;30;6/12/2023
7688;1202936;MA173;54;6/12/2023
7689;1203363;MA465;2;6/12/2023
7690;1203517;MA005;25;6/12/2023
7691;1203649;MA029;25;6/12/2023
7692;1203762;MA094;2;6/12/2023
7693;1207393;MA170;250;6/12/2023
7694;1207782;MA094;1;6/12/2023
7695;1207990;MA176;250;6/12/2023
7696;2106957;OR145;50;6/12/2023
7697;2200630;MA147;200;6/12/2023
7698;2201046;VA165;1400;6/12/2023
7699;2406557;OR145;1;6/12/2023
7700;3000141;MA091;3;6/12/2023
7701;3002637;MA055;4;6/12/2023
7702;3003136;VA161;4;6/12/2023
7703;3200044;MA010;3;6/12/2023
7704;1200051;MA171;500;7/12/2023
7705;1200052;MA126;500;7/12/2023
7706;1200056;MA109;500;7/12/2023
7707;1200059;MA175;500;7/12/2023
7708;1200087;OR149;1;7/12/2023
7709;1200821;MA081;1500;7/12/2023
7710;1211358;MA043;1;7/12/2023
7711;1900626;MA078;6;7/12/2023
7712;2006758;OR142;10;7/12/2023
7713;2100266;OR152;12;7/12/2023
7714;2124639;MA029;10;7/12/2023
7715;2152916;VA159;2;7/12/2023
7716;2403443;OR149;1;7/12/2023
7717;2100495;MA009;2;9/12/2023
7718;1200051;MA177;500;11/12/2023
7719;1200056;MA128;500;11/12/2023
7720;1200059;MA011;500;11/12/2023
7721;1200075;MA091;500;11/12/2023
7722;1200821;MA170;2000;11/12/2023
7723;1203017;VA134;2500;11/12/2023
7724;1200044;VA159;500;12/12/2023
7725;1200047;OR096;500;12/12/2023
7726;1200308;VA167;250;12/12/2023
7727;1201350;MA094;3;12/12/2023
7728;1207990;MA095;250;12/12/2023
7729;2100496;MA107;1;12/12/2023
7730;2101041;VA137;30;12/12/2023
7731;2101066;MA122;30;12/12/2023
7732;2406557;MA116;1;12/12/2023
7733;3001121;VA162;15;12/12/2023
7734;1200418;MA110;2500;13/12/2023
7735;1200500;MA088;1500;13/12/2023
7736;2174353;MA129;10;13/12/2023
7737;1200163;MA146;1;15/12/2023
7738;1200168;MA177;1;15/12/2023
7739;1207790;MA174;1;15/12/2023
7740;2100850;MT104;1;15/12/2023
7741;2104413;OR099;1;15/12/2023
7742;2104568;OR143;200;15/12/2023
7743;2106258;MA068;10;15/12/2023
7744;1203592;VA137;250;16/12/2023
7745;1207114;MA171;250;16/12/2023
7746;1207393;MA121;1750;16/12/2023
7747;1207401;MA153;1750;16/12/2023
7748;2006758;MA095;10;16/12/2023
7749;2009048;MT117;200;16/12/2023
7750;2027683;MA103;190;16/12/2023
7751;2106258;MA173;10;16/12/2023
7752;2160594;MA155;20;16/12/2023
7753;3000168;MA169;12;16/12/2023
7754;3003136;MA011;3;16/12/2023
7755;1200206;MA131;1;19/12/2023
7756;1200738;MA019;1;19/12/2023
7757;2003133;VA166;4;19/12/2023
7758;1200011;VA141;250;20/12/2023
7759;1200017;MA045;1000;20/12/2023
7760;1200044;VA159;1000;20/12/2023
7761;1200047;MA100;1000;20/12/2023
7762;1200048;MA131;1000;20/12/2023
7763;1200298;MA107;3200;20/12/2023
7764;1203017;MA015;1500;20/12/2023
7765;1203584;MA106;250;20/12/2023
7766;1200017;MA155;500;21/12/2023
7767;1200044;MA102;500;21/12/2023
7768;1200047;MA093;500;21/12/2023
7769;1200048;MA171;500;21/12/2023
7770;1200325;MA036;1;21/12/2023
7771;2403442;OR145;1;21/12/2023
7772;1209045;MA126;250;22/12/2023
7773;2002493;MA168;4;22/12/2023
7774;2100096;OR142;1;22/12/2023
7775;2100495;VA166;4;22/12/2023
7776;2152916;MT104;5;22/12/2023
7777;1200418;VA133;500;23/12/2023
7778;1203012;MA085;1;23/12/2023
7779;1203017;MA177;500;23/12/2023
7780;1203584;OR148;250;23/12/2023
7781;1207393;VA164;500;23/12/2023
7782;1207401;MT117;500;23/12/2023
7783;1200325;MA102;1;26/12/2023
7784;1200738;MA112;2;26/12/2023
7785;1207393;VA167;250;26/12/2023
7786;1207401;MA153;250;26/12/2023
7787;1208396;MA129;2000;26/12/2023
7788;1903152;MA146;10;26/12/2023
7789;2003133;MA009;2;26/12/2023
7790;2101041;VA161;100;26/12/2023
7791;2106258;MA090;10;26/12/2023
7792;2410765;OR148;1;26/12/2023
7793;3001121;VA158;15;26/12/2023
7794;3003136;MA173;3;26/12/2023
7795;2022496;VA157;1;27/12/2023
7796;2114976;VA166;1;27/12/2023
7797;2129549;VA166;1;27/12/2023
7798;3600017;MA113;5;27/12/2023
7799;2170458;MA086;50;29/12/2023
7800;2170459;MA043;50;29/12/2023
7801;1207990;MA089;500;3/1/2024
7802;2101009;MA094;50;3/1/2024
7803;2101068;OR145;100;3/1/2024
7804;2101114;MA127;50;3/1/2024
7805;2118697;MA120;50;3/1/2024
7806;3001415;MA170;2;4/1/2024
7807;2200025;MA084;200;5/1/2024
7808;2201046;MA170;800;5/1/2024
7809;2103195;VA139;6;9/1/2024
7810;2103203;MA094;6;9/1/2024
7811;2107781;MA110;6;9/1/2024
7812;2178962;OR124;6;9/1/2024
7813;2100215;MA147;3;11/1/2024
7814;2100223;MA087;5;11/1/2024
7815;2140670;MA073;12;11/1/2024
7816;2101009;MA113;50;12/1/2024
7817;2101068;MA102;100;12/1/2024
7818;2103203;MA019;6;12/1/2024
7819;2104919;MA115;2;12/1/2024
7820;2118697;MA120;34;12/1/2024
7821;3001431;MA170;2;12/1/2024
7822;1206494;OR149;250;13/1/2024
7823;1212370;MA042;10;13/1/2024
7824;2027683;VA162;10;13/1/2024
7825;2103230;OR098;3;13/1/2024
7826;1200176;VA167;4;15/1/2024
7827;1200091;OR142;1;16/1/2024
7828;1203339;MA094;2;16/1/2024
7829;2006758;MT117;20;16/1/2024
7830;2100814;MA079;10;16/1/2024
7831;2101009;MA168;10;16/1/2024
7832;2101068;MA175;20;16/1/2024
7833;2107781;MA154;10;16/1/2024
7834;2118469;MA092;10;16/1/2024
7835;3001431;MA094;5;16/1/2024
7836;3300374;MA114;25;16/1/2024
7837;3600017;MA176;3;16/1/2024
7838;1200215;VA134;1;17/1/2024
7839;1200217;OR145;1;17/1/2024
7840;1200218;MA147;1;17/1/2024
7841;3200044;MA102;2;17/1/2024
7842;1200087;VA133;3;18/1/2024
7843;2101065;MA094;5;18/1/2024
7844;2406557;MA095;1;18/1/2024
7845;2100487;MA019;2;19/1/2024
7846;2102285;VA167;4;19/1/2024
7847;2102609;MA103;4;19/1/2024
7848;2103203;VA137;4;19/1/2024
7849;2107781;MA120;4;19/1/2024
7850;2121288;OR125;10;19/1/2024
7851;2150120;MA103;4;19/1/2024
7852;2178962;MA068;5;19/1/2024
7853;1200060;VA156;500;20/1/2024
7854;1200063;OR151;500;20/1/2024
7855;1200064;VA157;500;20/1/2024
7856;1200065;MA116;500;20/1/2024
7857;1200808;MA027;1;20/1/2024
7858;1203495;VA159;500;20/1/2024
7859;1203592;MA146;500;20/1/2024
7860;1203012;MA036;1;22/1/2024
7861;2107781;MA131;6;22/1/2024
7862;2152916;MA173;5;22/1/2024
7863;2101065;VA161;10;23/1/2024
7864;2102234;MA129;4;23/1/2024
7865;2126206;MA175;5;23/1/2024
7866;1203495;MA086;1000;24/1/2024
7867;1203592;OR124;1000;24/1/2024
7868;1207915;OR076;1000;24/1/2024
7869;1209045;VA132;1000;24/1/2024
7870;1207741;MA150;500;25/1/2024
7871;2008793;MA019;400;25/1/2024
7872;2009048;MA050;400;25/1/2024
7873;2027683;OR145;400;25/1/2024
7874;3600017;OR124;5;25/1/2024
7875;1200017;MA114;500;29/1/2024
7876;1200048;OR096;500;29/1/2024
7877;1200302;MA153;500;29/1/2024
7878;1203012;MA111;2;29/1/2024
7879;1203495;OR143;250;29/1/2024
7880;1203592;MA107;250;29/1/2024
7881;1207130;MA170;250;29/1/2024
7882;1207915;MA108;250;29/1/2024
7883;1207990;VA136;250;29/1/2024
7884;3003136;VA133;4;29/1/2024
7885;1203495;MA044;1000;30/1/2024
7886;1203592;MA100;1000;30/1/2024
7887;1207915;VA167;1000;30/1/2024
7888;1209045;MA055;1000;30/1/2024
7889;1200051;OR097;500;31/1/2024
7890;1200052;MA045;500;31/1/2024
7891;1200056;MA073;500;31/1/2024
7892;1200059;VA159;500;31/1/2024
7893;2000014;MA086;2;31/1/2024
7894;2010240;MA055;110;31/1/2024
7895;3000257;VA166;2;31/1/2024
7896;3000389;MT117;2;31/1/2024
7897;3000400;VA133;50;31/1/2024
7898;3001415;VA137;24;31/1/2024
7899;3001431;VA167;5;31/1/2024
7900;3001784;MA106;300;31/1/2024
7901;1200011;MA110;500;1/2/2024
7902;1200215;MA073;9;1/2/2024
7903;1200217;OR145;9;1/2/2024
7904;1200218;MA050;1;1/2/2024
7905;1200404;MA094;250;1/2/2024
7906;1200407;OR123;250;1/2/2024
7907;1202294;MA085;250;1/2/2024
7908;1203495;MA111;250;1/2/2024
7909;1203584;OR076;250;1/2/2024
7910;1203592;MA113;250;1/2/2024
7911;1207393;MT105;1500;1/2/2024
7912;1207401;MA130;2000;1/2/2024
7913;2100983;MA079;15;1/2/2024
7914;2101009;MA068;15;1/2/2024
7915;2101017;VA141;10;1/2/2024
7916;2101178;OR099;50;1/2/2024
7917;2102684;MA079;2;1/2/2024
7918;2112590;MA131;1;1/2/2024
7919;2402870;MA088;2;1/2/2024
7920;2406557;MA085;2;1/2/2024
7921;3001121;MA043;15;1/2/2024
7922;3001415;OR099;1;1/2/2024
7923;3001784;MA111;4;1/2/2024
7924;3003136;MA121;3;1/2/2024
7925;3200116;OR124;3;1/2/2024
7926;3203866;MA045;2;1/2/2024
7927;1200063;VA141;500;2/2/2024
7928;1200064;MA080;500;2/2/2024
7929;1200065;MA465;500;2/2/2024
7930;1200215;VA156;4;2/2/2024
7931;1200217;VA160;4;2/2/2024
7932;1202294;MA078;1000;2/2/2024
7933;1203495;MA090;500;2/2/2024
7934;1203592;MA101;500;2/2/2024
7935;1207130;MA009;500;2/2/2024
7936;1208012;MA081;2000;2/2/2024
7937;2009986;MA177;10;2/2/2024
7938;2038596;MA085;2;2/2/2024
7939;2100835;MA045;20;2/2/2024
7940;2101033;MT105;10;2/2/2024
7941;2103498;OR142;20;2/2/2024
7942;2107663;MA127;20;2/2/2024
7943;2200064;OR148;12;2/2/2024
7944;2400200;VA159;2;2/2/2024
7945;1200400;VA163;250;3/2/2024
7946;1200407;OR148;250;3/2/2024
7947;1200412;MA170;250;3/2/2024
7948;1200047;OR144;500;5/2/2024
7949;1200052;OR124;500;5/2/2024
7950;1200056;OR098;500;5/2/2024
7951;1200059;OR149;500;5/2/2024
7952;1200215;MA081;4;5/2/2024
7953;1200217;MA088;4;5/2/2024
7954;1200218;MA113;2;5/2/2024
7955;1203495;MA120;250;5/2/2024
7956;1203592;MA027;250;5/2/2024
7957;1207393;MA080;250;5/2/2024
7958;1906715;MA113;4;5/2/2024
7959;2006103;OR142;100;5/2/2024
7960;2100835;OR125;10;5/2/2024
7961;2101041;OR125;10;5/2/2024
7962;3002637;MA102;5;5/2/2024
7963;3003136;MA103;3;5/2/2024
7964;1207114;MA169;250;6/2/2024
7965;1208012;MT117;2000;6/2/2024
7966;1213056;MA073;250;6/2/2024
7967;3001121;MA093;15;6/2/2024
7968;1200215;VA136;2;7/2/2024
7969;1200217;MA129;2;7/2/2024
7970;1207393;MA088;3000;7/2/2024
7971;1207401;MA088;3000;7/2/2024
7972;1205137;MA101;250;8/2/2024
7973;1200215;MA120;12;10/2/2024
7974;1200217;MA154;12;10/2/2024
7975;1200218;MA169;11;10/2/2024
7976;1901338;MA090;5;10/2/2024
7977;2022818;MA068;4;10/2/2024
7978;2100118;MA095;10;10/2/2024
7979;2152916;VA160;7;10/2/2024
7980;1200017;MA088;1000;13/2/2024
7981;1200044;VA140;1000;13/2/2024
7982;1200047;MA100;1000;13/2/2024
7983;1200048;MA171;1000;13/2/2024
7984;1200215;MA009;2;13/2/2024
7985;1200217;MA011;2;13/2/2024
7986;1200218;VA157;2;13/2/2024
7987;1207489;MA045;250;13/2/2024
7988;2008858;OR097;5;13/2/2024
7989;2015346;MA036;2;13/2/2024
7990;2025702;MA087;3;13/2/2024
7991;2100495;MA072;1;13/2/2024
7992;2170466;MA072;20;13/2/2024
7993;1200044;OR125;500;14/2/2024
7994;1200051;MA059;500;14/2/2024
7995;1200060;OR098;500;14/2/2024
7996;1200064;MA172;500;14/2/2024
7997;1207915;OR148;250;14/2/2024
7998;1902151;MA131;4;14/2/2024
7999;1902401;OR148;4;14/2/2024
8000;1903535;OR124;4;14/2/2024
8001;2131094;MA116;2;14/2/2024
8002;3001121;MA081;15;14/2/2024
8003;1200418;VA135;2500;15/2/2024
8004;1200500;MA085;2500;15/2/2024
8005;1207990;OR097;2500;15/2/2024
8006;2001118;MA126;2;15/2/2024
8007;2010879;VA137;2;15/2/2024
8008;2015346;VA133;5;15/2/2024
8009;2022818;OR125;10;15/2/2024
8010;2100169;MA101;2;15/2/2024
8011;2100487;OR096;2;15/2/2024
8012;2100495;MA128;1;15/2/2024
8013;2100622;VA141;20;15/2/2024
8014;2101178;VA156;60;15/2/2024
8015;2123428;MA128;4;15/2/2024
8016;2129506;VA167;1;15/2/2024
8017;2170459;MA092;20;15/2/2024
8018;1202286;MA088;500;16/2/2024
8019;1203017;MA172;2000;16/2/2024
8020;1203495;VA140;250;16/2/2024
8021;1204823;VA158;500;16/2/2024
8022;1205137;OR142;500;16/2/2024
8023;1205145;MA089;500;16/2/2024
8024;1207401;MA155;500;16/2/2024
8025;2010879;MA111;6;16/2/2024
8026;2022818;MA107;3;16/2/2024
8027;2120224;OR096;12;16/2/2024
8028;3003136;MA130;4;16/2/2024
8029;1200215;VA135;2;20/2/2024
8030;1200217;MA103;2;20/2/2024
8031;1200218;MA103;2;20/2/2024
8032;1200215;MA084;2;21/2/2024
8033;1200217;MA170;2;21/2/2024
8034;1200218;MA019;2;21/2/2024
8035;1203495;MA128;500;21/2/2024
8036;1203592;OR142;500;21/2/2024
8037;1207130;MA127;500;21/2/2024
8038;1209045;MA010;750;21/2/2024
8039;2101009;MA029;20;21/2/2024
8040;2101068;MA170;40;21/2/2024
8041;1200211;OR144;2;23/2/2024
8042;1200212;MA129;2;23/2/2024
8043;1200213;MA170;2;23/2/2024
8044;1200214;MA093;2;23/2/2024
8045;1200219;MA078;2;23/2/2024
8046;1200308;MA092;250;23/2/2024
8047;1203592;MA168;250;23/2/2024
8048;3600017;VA157;3;23/2/2024
8049;1200017;OR145;500;24/2/2024
8050;1200044;MA115;500;24/2/2024
8051;1200047;VA141;500;24/2/2024
8052;1200048;MA009;500;24/2/2024
8053;2100487;VA138;2;26/2/2024
8054;2152916;MA068;9;26/2/2024
8055;3001431;MA119;5;26/2/2024
8056;2008793;MA080;100;28/2/2024
8057;2009048;MA078;100;28/2/2024
8058;2009064;MA045;100;28/2/2024
8059;2027675;VA167;100;28/2/2024
8060;2027683;MA129;100;28/2/2024
8061;2100045;MA081;1;28/2/2024
8062;3300237;OR143;2;28/2/2024
8063;1200017;MA045;2000;1/3/2024
8064;1200044;VA134;1500;1/3/2024
8065;1200047;MA175;1500;1/3/2024
8066;1200048;MA122;1500;1/3/2024
8067;1200215;MA177;6;1/3/2024
8068;1200217;MA173;6;1/3/2024
8069;1200218;MA094;6;1/3/2024
8070;1200300;MA009;4000;1/3/2024
8071;1200308;MA150;250;1/3/2024
8072;1200400;MA036;1000;1/3/2024
8073;1200404;MT105;1000;1/3/2024
8074;1200407;MA129;1000;1/3/2024
8075;1200412;MA029;500;1/3/2024
8076;1200477;VA163;3;1/3/2024
8077;1201727;MA086;250;1/3/2024
8078;1202286;VA162;500;1/3/2024
8079;1203011;VA160;250;1/3/2024
8080;1203495;MA168;250;1/3/2024
8081;1203592;MA168;250;1/3/2024
8082;1204823;MA050;500;1/3/2024
8083;1205137;MA078;500;1/3/2024
8084;1205145;OR149;500;1/3/2024
8085;1207401;MA168;250;1/3/2024
8086;1213056;MA085;2000;1/3/2024
8087;1300474;MA011;3;1/3/2024
8088;1900561;MA128;10;1/3/2024
8089;2005180;MA150;3;1/3/2024
8090;2005192;VA133;3;1/3/2024
8091;2027616;OR125;6;1/3/2024
8092;2100495;MA147;2;1/3/2024
8093;2180325;MA127;5;1/3/2024
8094;1200017;MA465;500;4/3/2024
8095;1200043;VA165;4;4/3/2024
8096;1200044;OR143;500;4/3/2024
8097;1200047;MA094;500;4/3/2024
8098;1200048;MT104;500;4/3/2024
8099;1200060;MA088;500;4/3/2024
8100;1200063;VA135;500;4/3/2024
8101;1200064;OR097;500;4/3/2024
8102;1200065;MT118;500;4/3/2024
8103;1200178;OR098;250;4/3/2024
8104;1200215;MA073;4;4/3/2024
8105;1200217;MA027;4;4/3/2024
8106;1200218;OR123;4;4/3/2024
8107;1200259;MA100;250;4/3/2024
8108;1200301;MA079;500;4/3/2024
8109;1200400;OR152;500;4/3/2024
8110;1200404;MA113;500;4/3/2024
8111;1200407;MA176;500;4/3/2024
8112;1200430;MA073;1250;4/3/2024
8113;1200431;MA146;1250;4/3/2024
8114;1200432;OR097;1250;4/3/2024
8115;1200435;OR149;1250;4/3/2024
8116;1200503;MA147;1500;4/3/2024
8117;1200542;OR152;250;4/3/2024
8118;1200543;MA029;1000;4/3/2024
8119;1203013;MA081;2;4/3/2024
8120;1203525;MA036;250;4/3/2024
8121;1207489;MA155;500;4/3/2024
8122;1209045;VA164;750;4/3/2024
8123;1901053;MA036;5;4/3/2024
8124;1902970;MA010;1;4/3/2024
8125;2005786;MA029;3;4/3/2024
8126;2007027;MA130;7;4/3/2024
8127;2008858;VA141;20;4/3/2024
8128;2010240;MT118;70;4/3/2024
8129;2015346;MT117;3;4/3/2024
8130;2022818;MA081;20;4/3/2024
8131;2027632;VA132;12;4/3/2024
8132;2027675;MA126;64;4/3/2024
8133;2100169;VA166;4;4/3/2024
8134;2100436;MA109;2;4/3/2024
8135;2101009;MA094;99;4/3/2024
8136;2101068;VA165;168;4/3/2024
8137;2101489;MA078;50;4/3/2024
8138;2101491;MA086;38;4/3/2024
8139;2106957;MA044;500;4/3/2024
8140;2110148;MA088;2;4/3/2024
8141;2114569;OR148;9;4/3/2024
8142;2115913;MA101;2;4/3/2024
8143;2120119;MA171;8;4/3/2024
8144;2122553;VA156;27;4/3/2024
8145;2152916;MA108;2;4/3/2024
8146;2154888;VA165;100;4/3/2024
8147;2200025;VA157;600;4/3/2024
8148;2201046;OR097;6400;4/3/2024
8149;2405862;MT105;2;4/3/2024
8150;3000397;MA177;1;4/3/2024
8151;3001121;OR076;15;4/3/2024
8152;3001431;MA111;2;4/3/2024
8153;3002637;MA078;4;4/3/2024
8154;3003136;MA111;4;4/3/2024
8155;3200044;MA150;4;4/3/2024
8156;1200017;MA005;500;5/3/2024
8157;1200044;VA166;500;5/3/2024
8158;1200047;MA126;1000;5/3/2024
8159;1200048;OR125;1000;5/3/2024
8160;1203017;MA119;2500;5/3/2024
8161;1204137;VA158;5000;5/3/2024
8162;1207130;MA029;250;5/3/2024
8163;1207401;VA158;250;5/3/2024
8164;1209045;MA114;250;5/3/2024
8165;2005786;VA138;3;5/3/2024
8166;2027675;MA128;400;5/3/2024
8167;3000141;OR149;1;5/3/2024
8168;3001431;MA108;2;5/3/2024
8169;3003136;MA119;4;5/3/2024
8170;1200215;MA175;2;6/3/2024
8171;1200217;OR151;2;6/3/2024
8172;1200218;MA089;2;6/3/2024
8173;1201350;VA162;2;6/3/2024
8174;1203355;OR076;1;6/3/2024
8175;1211542;MA153;1;6/3/2024
8176;2008858;VA165;15;6/3/2024
8177;2022818;OR143;15;6/3/2024
8178;2027632;MA114;20;6/3/2024
8179;2152916;MA015;4;6/3/2024
8180;2300990;OR148;1;6/3/2024
8181;2400597;OR149;1;6/3/2024
8182;2402870;MA121;2;6/3/2024
8183;3001415;MA001;6;6/3/2024
8184;1200300;MA176;2000;7/3/2024
8185;1200400;MT117;750;7/3/2024
8186;1200404;VA135;750;7/3/2024
8187;1200407;MA055;750;7/3/2024
8188;1200017;MA042;1000;8/3/2024
8189;1200044;VA156;1000;8/3/2024
8190;1200047;MA109;1000;8/3/2024
8191;1200048;MA175;1000;8/3/2024
8192;1200056;MA084;500;8/3/2024
8193;1200060;MA129;500;8/3/2024
8194;1200063;MA091;500;8/3/2024
8195;1200064;MA147;500;8/3/2024
8196;1200065;MA127;500;8/3/2024
8197;1200132;MA085;2;8/3/2024
8198;1200215;MA116;4;8/3/2024
8199;1200217;VA156;4;8/3/2024
8200;1200218;OR151;4;8/3/2024
8201;1200308;MA100;250;8/3/2024
8202;1200777;MA115;1;8/3/2024
8203;1202286;MA068;750;8/3/2024
8204;1203012;MA089;1;8/3/2024
8205;1203013;VA132;1;8/3/2024
8206;1204823;VA157;750;8/3/2024
8207;1205137;MA090;750;8/3/2024
8208;1205145;MA172;750;8/3/2024
8209;1207990;MA153;250;8/3/2024
8210;2010879;MA085;1;8/3/2024
8211;2022496;MA045;11;8/3/2024
8212;2027632;MA092;12;8/3/2024
8213;2101178;MA029;30;8/3/2024
8214;3002637;VA156;4;8/3/2024
8215;1202286;MA122;250;9/3/2024
8216;1205137;MA092;250;9/3/2024
8217;1205145;OR124;250;9/3/2024
8218;1200418;MA174;2000;11/3/2024
8219;1200500;MA177;2000;11/3/2024
8220;1200544;MA090;2500;11/3/2024
8221;1204560;MA102;2250;11/3/2024
8222;1200017;MA094;500;13/3/2024
8223;1200043;MA147;6;13/3/2024
8224;1200044;VA161;500;13/3/2024
8225;1200047;MT117;500;13/3/2024
8226;1200048;MA172;500;13/3/2024
8227;1200063;MA092;1000;13/3/2024
8228;1200065;MA001;1000;13/3/2024
8229;1200215;MA174;2;13/3/2024
8230;1200217;VA136;2;13/3/2024
8231;1200218;MA087;2;13/3/2024
8232;1200308;OR152;250;13/3/2024
8233;1200418;MA080;2000;13/3/2024
8234;1200430;VA164;250;13/3/2024
8235;1200431;MT105;250;13/3/2024
8236;1200500;MA029;2000;13/3/2024
8237;1203495;MA115;1000;13/3/2024
8238;1203592;MT118;1000;13/3/2024
8239;1207401;OR152;250;13/3/2024
8240;2001021;MA168;10;13/3/2024
8241;2010046;MA102;5;13/3/2024
8242;2100266;MA079;12;13/3/2024
8243;2100290;VA132;6;13/3/2024
8244;2101028;MA108;1;13/3/2024
8245;2101902;OR125;6;13/3/2024
8246;2105941;OR151;2;13/3/2024
8247;2106255;MA126;10;13/3/2024
8248;2106257;MA043;1;13/3/2024
8249;2106259;MA168;10;13/3/2024
8250;2201046;MT117;600;13/3/2024
8251;2202612;OR143;200;13/3/2024
8252;3003136;VA140;4;13/3/2024
8253;1200308;MA092;250;15/3/2024
8254;1200412;MA113;500;15/3/2024
8255;1201727;MA079;250;15/3/2024
8256;1203592;OR144;250;15/3/2024
8257;2103826;MA010;1;16/3/2024
8258;1200300;VA136;2500;20/3/2024
8259;1200400;MA042;500;20/3/2024
8260;1200404;VA156;500;20/3/2024
8261;1200407;VA156;250;20/3/2024
8262;1200412;VA166;250;20/3/2024
8263;2034644;MA109;100;20/3/2024
8264;2104709;VA138;1;20/3/2024
8265;2124769;MT104;100;20/3/2024
8266;3000257;MA177;6;20/3/2024
8267;3000397;MA126;20;20/3/2024
8268;3000400;MA113;50;20/3/2024
8269;3001784;MA108;200;20/3/2024
8270;1200051;MA011;500;21/3/2024
8271;1200052;MA114;500;21/3/2024
8272;1200056;MA122;500;21/3/2024
8273;1200418;MA147;2000;21/3/2024
8274;1200500;MA011;2000;21/3/2024
8275;1203011;MA112;2500;21/3/2024
8276;1204138;MA121;3000;21/3/2024
8277;1200017;MA081;500;22/3/2024
8278;1200044;VA165;500;22/3/2024
8279;1200047;MA121;500;22/3/2024
8280;1200048;OR151;500;22/3/2024
8281;1200215;MA080;2;22/3/2024
8282;1200217;OR124;2;22/3/2024
8283;1200218;MA050;2;22/3/2024
8284;1200430;MA095;1000;22/3/2024
8285;1200431;MA086;1000;22/3/2024
8286;1203460;MA111;1000;22/3/2024
8287;1203606;OR124;1000;22/3/2024
8288;1204137;OR099;1000;22/3/2024
8289;1200017;MA122;1000;26/3/2024
8290;1200044;VA139;1000;26/3/2024
8291;1200047;OR142;1000;26/3/2024
8292;1200048;VA137;1000;26/3/2024
8293;1200017;MA101;500;27/3/2024
8294;1200044;VA134;1000;27/3/2024
8295;1200047;MA115;500;27/3/2024
8296;1200048;VA137;500;27/3/2024
8297;1200051;MA150;1500;27/3/2024
8298;1200052;MA128;1500;27/3/2024
8299;1200056;OR076;1500;27/3/2024
8300;1200066;MA045;2000;27/3/2024
8301;1200141;MA036;5;27/3/2024
8302;1200215;MA001;4;27/3/2024
8303;1200217;MA168;4;27/3/2024
8304;1200218;MA172;3;27/3/2024
8305;1200407;MA146;250;27/3/2024
8306;1200412;OR125;500;27/3/2024
8307;1200418;MA044;2500;27/3/2024
8308;1200430;MA080;250;27/3/2024
8309;1200500;MA129;2500;27/3/2024
8310;1202286;MA045;500;27/3/2024
8311;1203011;MT104;2750;27/3/2024
8312;1203592;VA140;1500;27/3/2024
8313;1204138;VA135;2500;27/3/2024
8314;1204823;OR125;500;27/3/2024
8315;1205137;MA126;500;27/3/2024
8316;1207401;MA150;250;27/3/2024
8317;1207915;MA129;1500;27/3/2024
8318;2008793;MA121;200;27/3/2024
8319;2008858;OR145;6;27/3/2024
8320;2009048;VA167;100;27/3/2024
8321;2009064;MA176;100;27/3/2024
8322;2022818;MA173;6;27/3/2024
8323;2027683;OR096;100;27/3/2024
8324;1200017;MT117;500;28/3/2024
8325;1200044;MA080;500;28/3/2024
8326;1200047;VA135;500;28/3/2024
8327;1200048;MA095;500;28/3/2024
8328;1200215;MA088;3;28/3/2024
8329;1200217;MT117;3;28/3/2024
8330;1200218;MA131;3;28/3/2024
8331;1200544;VA135;2000;28/3/2024
8332;1204560;VA156;2000;28/3/2024
8333;1200305;MA116;5000;5/4/2024
8334;1202942;MA090;5750;5/4/2024
8335;1203339;VA156;3;5/4/2024
8336;1200305;MA120;3000;8/4/2024
8337;1202942;MA150;2750;8/4/2024
8338;1207990;MA059;1750;8/4/2024
8339;1163638;VA160;1;9/4/2024
8340;1200200;MA146;1;9/4/2024
8341;1200215;OR076;2;9/4/2024
8342;1200217;MA079;2;9/4/2024
8343;1200218;OR123;2;9/4/2024
8344;2008858;MA101;25;9/4/2024
8345;2010046;MA086;10;9/4/2024
8346;2034643;VA133;10;9/4/2024
8347;3001121;MA044;6;9/4/2024
8348;3200214;VA157;1;9/4/2024
8349;1200017;VA136;500;10/4/2024
8350;1200047;MA081;500;10/4/2024
8351;1200073;VA133;1000;10/4/2024
8352;1200074;MA176;1000;10/4/2024
8353;1200078;MA120;1000;10/4/2024
8354;1200079;MA116;1000;10/4/2024
8355;1200178;MA465;500;10/4/2024
8356;1200215;MA059;10;10/4/2024
8357;1200217;MA085;10;10/4/2024
8358;1200218;OR123;11;10/4/2024
8359;1200234;MA044;1;10/4/2024
8360;1200237;MA153;2000;10/4/2024
8361;1200259;MT118;500;10/4/2024
8362;1200301;MA001;5000;10/4/2024
